time,TimerNodeTime,AltitudeSendTime,AltitudeRosSendTime,CurrentAltitude,CurrentAltitudeCentimeters,AltitudeReached,ServoCommanderSendTime,ServoCommanderRosSendTime,Joint1CommandPos,Joint1ActualPos,Joint2CommandPos,Joint2ActualPos,ServoJerkSendTime,ServoJerkRosSendTime,NumStrokes,JerkMessage,JerkRate,
7.40,6,16-22:16:20,1.7318e+09,2426.74,73967,0,starting,0,0,0,0,0,16-22:16:18,0,6,Still jerking it (and by it I mean servos): [ID-1],1,
7.60,6,16-22:16:20,1.7318e+09,2426.74,73967,0,starting,0,0,0,0,0,16-22:16:18,0,6,Still jerking it (and by it I mean servos): [ID-1],1,
7.80,7,16-22:16:20,1.7318e+09,2426.74,73967,0,starting,0,0,0,0,0,16-22:16:18,0,6,Still jerking it (and by it I mean servos): [ID-1],1,
8.00,7,16-22:16:20,1.7318e+09,2426.74,73967,0,starting,0,0,0,0,0,16-22:16:20,0,8,Still jerking it (and by it I mean servos): [ID-1],1,
8.20,7,16-22:16:21,1.7318e+09,2427.03,73976,0,starting,0,0,0,0,0,16-22:16:20,0,8,Still jerking it (and by it I mean servos): [ID-1],1,
8.40,7,16-22:16:21,1.7318e+09,2427.03,73976,0,starting,0,0,0,0,0,16-22:16:20,0,8,Still jerking it (and by it I mean servos): [ID-1],1,
8.60,7,16-22:16:21,1.7318e+09,2427.03,73976,0,starting,0,0,0,0,0,16-22:16:20,0,8,Still jerking it (and by it I mean servos): [ID-1],1,
8.80,8,16-22:16:21,1.7318e+09,2427.03,73976,0,starting,0,0,0,0,0,16-22:16:20,0,8,Still jerking it (and by it I mean servos): [ID-1],1,
9.00,8,16-22:16:21,1.7318e+09,2427.03,73976,0,starting,0,0,0,0,0,16-22:16:20,0,8,Still jerking it (and by it I mean servos): [ID-1],1,
9.20,8,16-22:16:22,1.7318e+09,2427.03,73976,0,starting,0,0,0,0,0,16-22:16:20,0,8,Still jerking it (and by it I mean servos): [ID-1],1,
9.40,8,16-22:16:22,1.7318e+09,2427.03,73976,0,starting,0,0,0,0,0,16-22:16:20,0,8,Still jerking it (and by it I mean servos): [ID-1],1,
9.60,8,16-22:16:22,1.7318e+09,2427.03,73976,0,starting,0,0,0,0,0,16-22:16:20,0,8,Still jerking it (and by it I mean servos): [ID-1],1,
9.80,9,16-22:16:22,1.7318e+09,2427.03,73976,0,starting,0,0,0,0,0,16-22:16:20,0,8,Still jerking it (and by it I mean servos): [ID-1],1,
10.00,9,16-22:16:22,1.7318e+09,2427.03,73976,0,starting,0,0,0,0,0,16-22:16:22,0,10,Still jerking it (and by it I mean servos): [ID-1],1,
10.20,9,16-22:16:23,1.7318e+09,2426.74,73967,0,starting,0,0,0,0,0,16-22:16:22,0,10,Still jerking it (and by it I mean servos): [ID-1],1,
10.40,9,16-22:16:23,1.7318e+09,2426.74,73967,0,starting,0,0,0,0,0,16-22:16:22,0,10,Still jerking it (and by it I mean servos): [ID-1],1,
10.60,9,16-22:16:23,1.7318e+09,2426.74,73967,0,starting,0,0,0,0,0,16-22:16:22,0,10,Still jerking it (and by it I mean servos): [ID-1],1,
10.82,10,16-22:16:23,1.7318e+09,2426.74,73967,0,16-22:16:23,1.7318e+09,0,70,0,63,16-22:16:22,0,10,Still jerking it (and by it I mean servos): [ID-1],1,
11.00,10,16-22:16:23,1.7318e+09,2426.74,73967,0,16-22:16:23,1.7318e+09,18,19,18,10,16-22:16:22,0,10,Still jerking it (and by it I mean servos): [ID-1],1,
11.20,10,16-22:16:24,1.7318e+09,2426.74,73967,0,16-22:16:24,1.7318e+09,30,19,30,4,16-22:16:22,0,10,Still jerking it (and by it I mean servos): [ID-1],1,
11.40,10,16-22:16:24,1.7318e+09,2426.74,73967,0,16-22:16:24,1.7318e+09,48,34,48,24,16-22:16:22,0,10,Still jerking it (and by it I mean servos): [ID-1],1,
11.60,10,16-22:16:24,1.7318e+09,2426.74,73967,0,16-22:16:24,1.7318e+09,66,55,66,43,16-22:16:22,0,10,Still jerking it (and by it I mean servos): [ID-1],1,
0.01,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.02,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.03,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.04,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.05,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.06,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.07,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.08,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.09,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.10,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.11,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.12,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.13,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.14,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.15,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.16,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.17,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.18,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.19,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.21,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.22,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.23,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.24,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.25,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.26,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.27,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.28,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.30,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.31,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.32,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.33,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.34,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.35,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.36,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.37,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.38,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.40,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.41,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.42,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.43,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.44,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.45,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.46,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.47,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.48,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.49,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.51,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.52,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.53,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.54,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.55,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.56,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.57,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.58,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.60,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.61,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.62,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.63,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.64,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.65,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.66,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.67,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.68,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.70,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.71,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.72,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.73,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.74,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.75,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.76,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.77,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.78,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.80,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.81,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.82,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.83,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.84,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.85,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.86,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.87,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.88,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.90,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.91,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.92,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.93,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.94,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.95,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.96,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.97,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.98,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
0.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.00,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.01,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.02,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.03,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.04,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.05,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.06,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.07,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.08,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.09,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.10,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.11,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.12,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.13,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.14,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.15,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.16,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.17,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.18,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.19,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.20,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.21,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.22,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.23,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.24,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.25,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.26,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.27,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.28,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.29,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.30,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.31,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.32,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.33,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.34,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.35,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.36,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.37,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.38,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.39,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.40,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.41,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.42,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.43,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.44,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.45,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.46,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.47,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.48,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.49,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.50,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.51,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.52,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.53,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.54,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.55,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.56,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.57,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.58,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.59,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.60,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.61,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.62,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.63,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.64,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.65,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.66,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.67,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.68,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.69,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.70,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.71,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.72,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.73,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.74,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.75,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.76,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.77,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.78,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.79,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.80,0,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.81,1,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.82,1,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.83,1,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.84,1,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
1.85,1,16-22:19:39,1.7318e+09,2429.66,74056,0,starting,0,0,0,0,0,starting,0,0,starting,0,
